,tin,mahalla,mahalla_code,viloyat,tuman,sektor,coato,region_id,district_id
2525,202698399,ORLOT,4265,Samarqand viloyati,Ishtixon tumani,3,1718212,6,73
2526,202673754,QIRQYIGIT,4261,Samarqand viloyati,Ishtixon tumani,3,1718212,6,73
2527,202654097,KOʻTARMA,4260,Samarqand viloyati,Ishtixon tumani,3,1718212,6,73
2528,205309016,DEHQONOBOD,4259,Samarqand viloyati,Ishtixon tumani,3,1718212,6,73
2529,202657464,DAMARIQ,4258,Samarqand viloyati,Ishtixon tumani,3,1718212,6,73
2530,202654105,GʻAFUR GʻULOM,4257,Samarqand viloyati,Ishtixon tumani,3,1718212,6,73
2531,202673651,TOYTUYOQ,4266,Samarqand viloyati,Ishtixon tumani,3,1718212,6,73
2532,202828339,UCHTEPA,679,Andijon viloyati,Buloqboshi tumani,3,1703210,0,4
2533,202828314,ZARGʻALDOQ,672,Andijon viloyati,Buloqboshi tumani,3,1703210,0,4
2534,203006309,QAQIR,673,Andijon viloyati,Buloqboshi tumani,3,1703210,0,4
2535,202934373,NAVOIY,675,Andijon viloyati,Buloqboshi tumani,3,1703210,0,4
2536,202828243,SARVONTEPA,676,Andijon viloyati,Buloqboshi tumani,3,1703210,0,4
2537,202820469,YUQORI TEGANA,4822,Samarqand viloyati,Urgut tumani,1,1718236,6,82
2538,202657884,BIRLIK,4803,Samarqand viloyati,Urgut tumani,1,1718236,6,82
2539,202826626,GʻISHTMACHIT,4804,Samarqand viloyati,Urgut tumani,1,1718236,6,82
2540,202818191,KOʻTARMA,4890,Samarqand viloyati,Urgut tumani,4,1718236,6,82
2541,207129864,YORMISH,8387,Xorazm viloyati,Gurlan tumani,4,1733208,12,149
2542,203544430,YANGIOBOD,2612,Qashqadaryo viloyati,Muborak tumani,4,1710234,3,44
2543,202807926,BAYNALMINAL,2613,Qashqadaryo viloyati,Nishon tumani,1,1710235,3,45
2544,201286754,BALXIYAK,2614,Qashqadaryo viloyati,Nishon tumani,1,1710235,3,45
2545,207106093,NURCHI,2626,Qashqadaryo viloyati,Nishon tumani,2,1710235,3,45
2546,201286628,PAXTAZOR,2627,Qashqadaryo viloyati,Nishon tumani,2,1710235,3,45
2547,203003454,BAHRIN,997,Andijon viloyati,Asaka tumani,3,1703224,0,9
2548,203003074,GʻANCHIYUZ,1000,Andijon viloyati,Asaka tumani,3,1703224,0,9
2549,203003178,KUJGAN,1002,Andijon viloyati,Asaka tumani,3,1703224,0,9
2550,203003122,CHOʻNTAK,1015,Andijon viloyati,Asaka tumani,3,1703224,0,9
2551,203611577,25-QIPCHOQ ARIQ,8160,Farg‘ona viloyati,Qo‘qon shahar,1,1730405,11,188
2552,203536504,30-SADOQAT,8149,Farg‘ona viloyati,Qo‘qon shahar,1,1730405,11,188
2553,203404540,61-MUQIMIY,8177,Farg‘ona viloyati,Qo‘qon shahar,2,1730405,11,188
2554,203603515,19-SHAYXON,8173,Farg‘ona viloyati,Qo‘qon shahar,2,1730405,11,188
2555,205763197,64-SAODAT,10457,Farg‘ona viloyati,Qo‘qon shahar,3,1730405,11,188
2556,203324371,ISTIQBOL,3140,Navoiy viloyati,Nurota tumani,3,1712238,4,55
2557,203327225,OQMACHIT,3152,Navoiy viloyati,Nurota tumani,4,1712238,4,55
2558,203327289,BOʻDIQ,3147,Navoiy viloyati,Nurota tumani,4,1712238,4,55
2559,203339581,IBN SINO,3149,Navoiy viloyati,Nurota tumani,4,1712238,4,55
2560,202782699,ZARAFSHON,3180,Navoiy viloyati,Xatirchi tumani,1,1712251,4,58
2561,203480378,XOʻJAQULOBOD,3193,Navoiy viloyati,Xatirchi tumani,1,1712251,4,58
2562,202950956,ABDUXOLIQ GʻIJDUVONIY,1539,Buxoro viloyati,G‘ijduvon tumani,4,1706215,1,17
2563,304926932,QUYI YAKKATUT,7775,Farg‘ona viloyati,Toshloq tumani,1,1730227,11,142
2564,202850614,HOʻJAARIQ,7769,Farg‘ona viloyati,Toshloq tumani,1,1730227,11,142
2565,202850337,SOYBOʻYI,7776,Farg‘ona viloyati,Toshloq tumani,1,1730227,11,142
2566,203248878,TOSHKENT,7284,Farg‘ona viloyati,Oltiariq tumani,2,1730203,11,133
2567,203272730,BEGLAR,7282,Farg‘ona viloyati,Oltiariq tumani,2,1730203,11,133
2568,203257305,ZARXAL,7297,Farg‘ona viloyati,Oltiariq tumani,2,1730203,11,133
2569,202868115,SHOPULOT,4941,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2570,202863691,XOʻJAQISHLOQ,4940,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2571,202868130,OʻRTAQISHLOQ,4938,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2572,202868186,TEPAQISHLOQ,4937,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2573,202868194,TALLIOTA,4936,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2574,202863709,SARIBOZOR,4934,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2575,202868179,NAVZANDAK,4933,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2576,202863716,JUMABOZOR,4932,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2577,202844708,ADAS,4930,Samarqand viloyati,Tayloq tumani,3,1718238,6,83
2578,202806175,KOʻKSAROY,3183,Navoiy viloyati,Xatirchi tumani,1,1712251,4,58
2579,203590390,ISTIQLOL,3182,Navoiy viloyati,Xatirchi tumani,1,1712251,4,58
2580,202740569,NAYMAN,3204,Navoiy viloyati,Xatirchi tumani,2,1712251,4,58
2581,202803544,QUCHCHI,3201,Navoiy viloyati,Xatirchi tumani,2,1712251,4,58
2582,203700972,TOSHLOQ,902,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
2583,203701006,TADBIRKOR,901,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
2584,203701038,OBODON,900,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
2585,203701021,NAFOSAT,899,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
2586,203700989,NAVBAXOR,898,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
2587,203700964,QOʻSHTEPA,896,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
2588,203700885,QOʻTQAR,895,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
2589,207098144,YANGIER,7657,Farg‘ona viloyati,Uchko‘prik tumani,3,1730221,11,139
2590,203569803,PAXTAOBOD,3112,Navoiy viloyati,Karmana tumani,3,1712234,4,54
2591,203569810,NARPAY,3110,Navoiy viloyati,Karmana tumani,3,1712234,4,54
2592,305468275,OʻZBEKISTON,10932,Navoiy viloyati,Karmana tumani,3,1712234,4,54
2593,207213468,BOGʻISHAMOL,3107,Navoiy viloyati,Karmana tumani,3,1712234,4,54
2594,203569748,VARQ,3115,Navoiy viloyati,Karmana tumani,4,1712234,4,54
2595,202813286,GULOBOD,3116,Navoiy viloyati,Karmana tumani,4,1712234,4,54
2596,203569787,KATTA MACHIT,3119,Navoiy viloyati,Karmana tumani,4,1712234,4,54
2597,203569770,TALQOQ,3122,Navoiy viloyati,Karmana tumani,4,1712234,4,54
2598,202813254,FARHOD,3123,Navoiy viloyati,Karmana tumani,4,1712234,4,54
2599,202813279,BESHKENT,10888,Navoiy viloyati,Karmana tumani,4,1712234,4,54
2600,202286373,QAXRAMON,571,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
2601,202286397,QOʻRGʻONCHA,572,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
2602,202286262,NAVNIHOL,574,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
2603,202286254,SIZA,577,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
2604,204032688,YANGI XAYOT,584,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
2605,204032671,OʻLMAS,581,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
2606,204028944,QRTA OʻQCHI,7344,Farg‘ona viloyati,Qo‘shtepa tumani,2,1730206,11,134
2607,204028952,OʻQCHI,7352,Farg‘ona viloyati,Qo‘shtepa tumani,2,1730206,11,134
2608,207196506,XUMDON,7351,Farg‘ona viloyati,Qo‘shtepa tumani,2,1730206,11,134
2609,204022146,SARMAZOR,7348,Farg‘ona viloyati,Qo‘shtepa tumani,2,1730206,11,134
2610,206961084,BOʻSTON,7347,Farg‘ona viloyati,Qo‘shtepa tumani,2,1730206,11,134
2611,206142257,SAROY,4770,Samarqand viloyati,Nurobod tumani,1,1718235,6,81
2612,202639881,SARIKUL,4769,Samarqand viloyati,Nurobod tumani,1,1718235,6,81
2613,202639898,SAZAGʻON ,4768,Samarqand viloyati,Nurobod tumani,1,1718235,6,81
2614,204269946,MEHNATKASH,4765,Samarqand viloyati,Nurobod tumani,1,1718235,6,81
2615,202639866,OMONDARA,4778,Samarqand viloyati,Nurobod tumani,2,1718235,6,81
2616,204309720,HALQABOD,4781,Samarqand viloyati,Nurobod tumani,2,1718235,6,81
2617,206200263,BOSHQUDUQ,4773,Samarqand viloyati,Nurobod tumani,2,1718235,6,81
2618,202639874,JOM,4776,Samarqand viloyati,Nurobod tumani,2,1718235,6,81
2619,202639810,ULUS,4780,Samarqand viloyati,Nurobod tumani,2,1718235,6,81
2620,204343482,TEGIRMONBOSHI,4779,Samarqand viloyati,Nurobod tumani,2,1718235,6,81
2621,202639953,MASHʻAL,4786,Samarqand viloyati,Nurobod tumani,3,1718235,6,81
2622,202704682,OLMAZOR,4213,Samarqand viloyati,Jomboy tumani,3,1718209,6,72
2623,202704699,ESKI JOMBOY,4215,Samarqand viloyati,Jomboy tumani,3,1718209,6,72
2624,202698374,QORAMOʻYIN,10763,Samarqand viloyati,Jomboy tumani,4,1718209,6,72
2625,201180744,SAMARQAND,10764,Samarqand viloyati,Jomboy tumani,4,1718209,6,72
2626,202820452,GʻIJDUVON,4854,Samarqand viloyati,Urgut tumani,3,1718236,6,82
2627,202609680,PICHOQCHI,8275,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2628,202678938,ARIQ BOʻYI,8274,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2629,202427687,ROXAT,10910,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2630,202414434,GALATOY,8282,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2631,202681057,YANGI HAYOT,8284,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2632,202656807,ALISHER NAVOIY,8287,Farg‘ona viloyati,Marg‘ilon shahar,4,1730412,11,205
2633,202681001,CHILONZOR,8298,Farg‘ona viloyati,Marg‘ilon shahar,4,1730412,11,205
2634,202567846,CHOR CHINOR,8297,Farg‘ona viloyati,Marg‘ilon shahar,4,1730412,11,205
2635,202520328,TOSHLOQ-TEPA,8295,Farg‘ona viloyati,Marg‘ilon shahar,4,1730412,11,205
2636,202609713,CHAROGʻON,8294,Farg‘ona viloyati,Marg‘ilon shahar,4,1730412,11,205
2637,202674223,YORQIN,8289,Farg‘ona viloyati,Marg‘ilon shahar,4,1730412,11,205
2638,202759360,IQBOL,8288,Farg‘ona viloyati,Marg‘ilon shahar,4,1730412,11,205
2639,203552912,XOʻJAQISHLOQ,7381,Farg‘ona viloyati,Bog‘dod tumani,1,1730209,11,135
2640,203564540,BOGʻISHAMOL,7391,Farg‘ona viloyati,Bog‘dod tumani,1,1730209,11,135
2641,203561291,CHEKMIRZAOBOD,7390,Farg‘ona viloyati,Bog‘dod tumani,1,1730209,11,135
2642,203561355,AMIROBOD,7387,Farg‘ona viloyati,Bog‘dod tumani,1,1730209,11,135
2643,203090000,QUSHQOʻNOQ,1114,Andijon viloyati,Shaxrixon tumani,2,1703230,0,11
2644,203090088,ESHON QISHLOQ,1119,Andijon viloyati,Shaxrixon tumani,2,1703230,0,11
2645,203090024,NAYNOVO,1121,Andijon viloyati,Shaxrixon tumani,2,1703230,0,11
2646,203103472,DORILOMON,1124,Andijon viloyati,Shaxrixon tumani,3,1703230,0,11
2647,203089926,DOʻLON,1125,Andijon viloyati,Shaxrixon tumani,3,1703230,0,11
2648,202820548,GULOBOD,4806,Samarqand viloyati,Urgut tumani,1,1718236,6,82
2649,202818209,IPAKLI,4808,Samarqand viloyati,Urgut tumani,1,1718236,6,82
2650,202818184,QUYI ALGAR,4810,Samarqand viloyati,Urgut tumani,1,1718236,6,82
2651,202820476,MIRZAQISHLOQ,4814,Samarqand viloyati,Urgut tumani,1,1718236,6,82
2652,202820594,QORABULOQ,10750,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2653,202818224,BESHKAPA,10969,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2654,202818248,TERSAK,4846,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2655,202835726,XOʻJAYDUQ,4848,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2656,202830338,NISBOT,4840,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2657,202826634,JOʻRAPTEPA,4832,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2658,202839736,JOZMON,4831,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2659,202835654,VAGʻASHTI,4829,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2660,202835679,BUNYODKOR,4828,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2661,202839696,BEKRAVOT,4824,Samarqand viloyati,Urgut tumani,2,1718236,6,82
2662,202830384,BESHYOGʻOCH,4850,Samarqand viloyati,Urgut tumani,3,1718236,6,82
2663,204991334,CHORBOGʻ,4183,Samarqand viloyati,Bulung‘ur tumani,4,1718206,6,71
2664,202871707,CHEK JALAYER,7730,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2665,202978549,YANGI BOʻJAY,7733,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2666,202872017,TOSHOGʻOLIQ,7734,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2667,202613829,TEMIR YOʻLCHI,9968,Qashqadaryo viloyati,Qarshi shahar,2,1710401,3,190
2668,202817185,SHODLIK,2915,Qashqadaryo viloyati,Qarshi shahar,2,1710401,3,190
2669,202701394,MUQIMIY,3549,Namangan viloyati,Pop tumani,3,1714219,5,63
2670,202701441,NUROBOD,3550,Namangan viloyati,Pop tumani,3,1714219,5,63
2671,202701386,OYBEK,3551,Namangan viloyati,Pop tumani,3,1714219,5,63
2672,202701798,OBIHAYOT,3552,Namangan viloyati,Pop tumani,3,1714219,5,63
2673,202701434,OZOD,3553,Namangan viloyati,Pop tumani,3,1714219,5,63
2674,202131993,MINGTERAK,4006,Namangan viloyati,Yangi Namangan tumani,2,1714367,5,178
2675,202146863,FURQAT,4016,Namangan viloyati,Yangi Namangan tumani,2,1714367,5,178
2676,202681706,B.MASHRAB,3996,Namangan viloyati,Yangi Namangan tumani,2,1714367,5,178
2677,305617968,YOSHLIK,9766,Namangan viloyati,Yangi Namangan tumani,1,1714367,5,178
2678,203010731,SOHIL,9764,Namangan viloyati,Yangi Namangan tumani,4,1714367,5,178
2679,202777158,ILGʻOR,10244,Namangan viloyati,Namangan shahar,3,1714401,5,182
2680,202258834,ZARKENT,10243,Namangan viloyati,Namangan shahar,3,1714401,5,182
2681,207182208,TARAQQIYOT,10253,Namangan viloyati,Namangan shahar,3,1714401,5,182
2682,202166443,OBOD,10250,Namangan viloyati,Namangan shahar,3,1714401,5,182
2683,202681777,MAʻRIFAT,10249,Namangan viloyati,Namangan shahar,3,1714401,5,182
2684,206940395,LOLA,10247,Namangan viloyati,Namangan shahar,3,1714401,5,182
2685,202439671,BAHOR,10233,Namangan viloyati,Namangan shahar,3,1714401,5,182
2686,202766622,SARDOBA,4037,Namangan viloyati,Namangan shahar,3,1714401,5,182
2687,202365820,SHOʻRTEPA,2989,Navoiy viloyati,Konimex tumani,2,1712211,4,51
2688,202067226,QARAGʻATA,2991,Navoiy viloyati,Konimex tumani,3,1712211,4,51
2689,202365837,SHOʻRKUL,2993,Navoiy viloyati,Konimex tumani,3,1712211,4,51
2690,306369421,KOʻKCHA,10620,Navoiy viloyati,Konimex tumani,4,1712211,4,51
2691,202365797,DOʻSTLIK,2995,Navoiy viloyati,Konimex tumani,4,1712211,4,51
2692,203226969,YANGI HAYOT,3009,Navoiy viloyati,Qiziltepa tumani,1,1712216,4,52
2693,204737964,BOBODOʻGʻI,2997,Navoiy viloyati,Qiziltepa tumani,1,1712216,4,52
2694,204737901,HASANCHA,3008,Navoiy viloyati,Qiziltepa tumani,1,1712216,4,52
2695,204737885,OʻRTAQOʻRGʻON,3005,Navoiy viloyati,Qiziltepa tumani,1,1712216,4,52
2696,204737878,GʻAMXOʻR,2998,Navoiy viloyati,Qiziltepa tumani,1,1712216,4,52
2697,203683891,SANOAT,9694,Andijon viloyati,Andijon tumani,3,1703203,0,1
2698,203683021,BOBOGʻOZI,9697,Andijon viloyati,Andijon tumani,3,1703203,0,1
2699,204393105,MAORIF,540,Andijon viloyati,Andijon tumani,3,1703203,0,1
2700,203345164,DEHQON,539,Andijon viloyati,Andijon tumani,3,1703203,0,1
2701,203683014,QORAQALPOQ,9676,Andijon viloyati,Andijon tumani,3,1703203,0,1
2702,203683884,BAXT,9673,Andijon viloyati,Andijon tumani,3,1703203,0,1
2703,203681673,HAQIQAT,9705,Andijon viloyati,Andijon tumani,4,1703203,0,1
2704,203681697,CHILON,9707,Andijon viloyati,Andijon tumani,4,1703203,0,1
2705,202844644,SOCHAK,4951,Samarqand viloyati,Tayloq tumani,4,1718238,6,83
2706,202844802,ILMOBOD,4946,Samarqand viloyati,Tayloq tumani,4,1718238,6,83
2707,202844715,UZUNQISHLOQ,4952,Samarqand viloyati,Tayloq tumani,4,1718238,6,83
2708,202844651,GULOBOD,4944,Samarqand viloyati,Tayloq tumani,4,1718238,6,83
2709,202844683,DAVLATOBOD,4945,Samarqand viloyati,Tayloq tumani,4,1718238,6,83
2710,203056341,BESHRABOT,3046,Navoiy viloyati,Navbahor tumani,1,1712230,4,53
2711,302757227,ARABXONA,3045,Navoiy viloyati,Navbahor tumani,1,1712230,4,53
2712,203043248,QORAJON,3051,Navoiy viloyati,Navbahor tumani,1,1712230,4,53
2713,203043224,KESKANTERAK,3048,Navoiy viloyati,Navbahor tumani,1,1712230,4,53
2714,206947719,KELACHI,3047,Navoiy viloyati,Navbahor tumani,1,1712230,4,53
2715,203907223,YANGI HAYOT,3055,Navoiy viloyati,Navbahor tumani,1,1712230,4,53
2716,203030446,ARABSAROY,3057,Navoiy viloyati,Navbahor tumani,2,1712230,4,53
2717,203030540,XASHMAN,3066,Navoiy viloyati,Navbahor tumani,2,1712230,4,53
2718,202027536,SAROY,3064,Navoiy viloyati,Navbahor tumani,2,1712230,4,53
2719,202779717,HAQQULOBOD,774,Andijon viloyati,Izboskan tumani,1,1703214,0,6
2720,202756254,TUYACHI,773,Andijon viloyati,Izboskan tumani,1,1703214,0,6
2721,202756144,MARKAZ,762,Andijon viloyati,Izboskan tumani,1,1703214,0,6
2722,202756405,NAVJUR,765,Andijon viloyati,Izboskan tumani,1,1703214,0,6
2723,202756183,TARAQQIYOT,771,Andijon viloyati,Izboskan tumani,1,1703214,0,6
2724,202871968,ZARARIQ,7735,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2725,202871588,MINOR,7736,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2726,202871983,QOZI AHROR,7737,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2727,202871667,CHEK NASRIDDIN,7725,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2728,207004165,XOʻJA ILGʻOR,7726,Farg‘ona viloyati,Rishton tumani,4,1730224,11,140
2729,202765133,BAYNALMINAL,8246,Farg‘ona viloyati,Marg‘ilon shahar,1,1730412,11,205
2730,202759377,XOʻJA PORSO,8247,Farg‘ona viloyati,Marg‘ilon shahar,1,1730412,11,205
2731,202406278,KOSIBCHILIK,8248,Farg‘ona viloyati,Marg‘ilon shahar,1,1730412,11,205
2732,202609641,UVASIY,8253,Farg‘ona viloyati,Marg‘ilon shahar,1,1730412,11,205
2733,202678921,MILTIQSOZ,8254,Farg‘ona viloyati,Marg‘ilon shahar,1,1730412,11,205
2734,202677306,QASHQAR,8257,Farg‘ona viloyati,Marg‘ilon shahar,1,1730412,11,205
2735,202676315,BAHRIN,8261,Farg‘ona viloyati,Marg‘ilon shahar,1,1730412,11,205
2736,202676330,QIRGULI,8263,Farg‘ona viloyati,Marg‘ilon shahar,2,1730412,11,205
2737,202674215,NADIRMAT,8262,Farg‘ona viloyati,Marg‘ilon shahar,2,1730412,11,205
2738,202683085,TUYAGUM,8273,Farg‘ona viloyati,Marg‘ilon shahar,2,1730412,11,205
2739,202683061,TOGʻLIK,8271,Farg‘ona viloyati,Marg‘ilon shahar,2,1730412,11,205
2740,202609744,TOSHKESAR,8265,Farg‘ona viloyati,Marg‘ilon shahar,2,1730412,11,205
2741,202765125,Z.M.BOBUR,8286,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2742,202697914,MUSTAQILLIK ,8279,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2743,202759384,UZUMZOR,8277,Farg‘ona viloyati,Marg‘ilon shahar,3,1730412,11,205
2744,207174913,YANGIOBOD ,4056,Namangan viloyati,Namangan shahar,3,1714401,5,182
2745,202175543,BOʻSTON,4022,Namangan viloyati,Namangan shahar,3,1714401,5,182
2746,202139784,MAJNUNTOL,4032,Namangan viloyati,Namangan shahar,3,1714401,5,182
2747,202681753,DIYOR,10239,Namangan viloyati,Namangan shahar,3,1714401,5,182
2748,202832650,KICHIK NAYMANCHA,4584,Samarqand viloyati,Pastdarg‘om tumani,3,1718227,6,78
2749,202832604,KATTA NAYMAN,4583,Samarqand viloyati,Pastdarg‘om tumani,3,1718227,6,78
2750,202796790,ILM,4581,Samarqand viloyati,Pastdarg‘om tumani,3,1718227,6,78
2751,202832484,SANCHIQUL,4593,Samarqand viloyati,Pastdarg‘om tumani,3,1718227,6,78
2752,202832500,TEMIR XOʻJA,4594,Samarqand viloyati,Pastdarg‘om tumani,3,1718227,6,78
2753,206816231,TOSHKOʻPRIK,10159,Samarqand viloyati,Paxtachi tumani,4,1718230,6,79
2754,204490261,TAVARRIYON,1555,Buxoro viloyati,G‘ijduvon tumani,4,1706215,1,17
2755,202972572,POMOʻZA,1552,Buxoro viloyati,G‘ijduvon tumani,4,1706215,1,17
2756,202593815,JOʻYNAV,1777,Buxoro viloyati,Shofirkon tumani,1,1706258,1,24
2757,202989606,DEHQONOBOD,6245,Toshkent viloyati,Bekobod tumani,1,1727220,10,120
2758,202815631,GULISTON,6255,Toshkent viloyati,Bekobod tumani,2,1727220,10,120
2759,203115648,BOBUR-MIRZO,6261,Toshkent viloyati,Bekobod tumani,2,1727220,10,120
2760,202821356,OʻZBEKISTOM,6266,Toshkent viloyati,Bekobod tumani,3,1727220,10,120
2761,202836051,XOS,6270,Toshkent viloyati,Bekobod tumani,3,1727220,10,120
2762,202857588,SHOVA,6273,Toshkent viloyati,Bekobod tumani,3,1727220,10,120
2763,202845230,NAZARBOY,6279,Toshkent viloyati,Bekobod tumani,3,1727220,10,120
2764,202903110,AL-XORAZMIY,7172,Toshkent viloyati,Bekobod shahar,4,1727413,10,177
2765,202912417,FARXOD,7175,Toshkent viloyati,Bekobod shahar,4,1727413,10,177
2766,302866581,ZARAFSHON,6169,Toshkent viloyati,Oqqo‘rg‘on tumani,1,1727206,10,118
2767,305399575,QOTORTOL,8050,Farg‘ona viloyati,Yozyovon tumani,1,1730242,11,147
2768,305699828,YANGIBOʻSTON,8053,Farg‘ona viloyati,Yozyovon tumani,1,1730242,11,147
2769,202911236,TOʻQQIZBOGʻ,1202,Andijon viloyati,Paxtaobod tumani,3,1703232,0,12
2770,206849333,YANGIXAYOT,7463,Farg‘ona viloyati,Buvayda tumani,2,1730212,11,136
2771,202720538,QOʻRGʻONOBOD,7477,Farg‘ona viloyati,Buvayda tumani,3,1730212,11,136
2772,202720521,BACHQIR,7470,Farg‘ona viloyati,Buvayda tumani,3,1730212,11,136
2773,202862392,YASHNAROBOD,7468,Farg‘ona viloyati,Buvayda tumani,3,1730212,11,136
2774,202786416,DODXO,7465,Farg‘ona viloyati,Buvayda tumani,3,1730212,11,136
2775,202778378,QOʻRGʻONCHA,7481,Farg‘ona viloyati,Buvayda tumani,4,1730212,11,136
2776,202786391,INGʻIRCHOQ,7489,Farg‘ona viloyati,Buvayda tumani,4,1730212,11,136
2777,202778361,JALOYER,7490,Farg‘ona viloyati,Buvayda tumani,4,1730212,11,136
2778,202778346,YANGIQISHLOQ ,7491,Farg‘ona viloyati,Buvayda tumani,4,1730212,11,136
2779,202778385,NAYMAN,7485,Farg‘ona viloyati,Buvayda tumani,4,1730212,11,136
2780,203118968,MASHAT,7626,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
2781,202689654,FAROVON,7625,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
2782,300421615,YANGIOBOD,7629,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
2783,203119199,BAXRIN,9392,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
2784,203119207,XASANQORA,7624,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
2785,300495548,BOBOSHBEK,7632,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
2786,203118983,SULTON,7620,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
2787,203417650,ALISHER NAVOIY,3023,Navoiy viloyati,Qiziltepa tumani,3,1712216,4,52
2788,309066679,KONSURUN,3029,Navoiy viloyati,Qiziltepa tumani,3,1712216,4,52
2789,204738124,XUSBUDDIN,3032,Navoiy viloyati,Qiziltepa tumani,3,1712216,4,52
2790,204738060,ARABXONA,3024,Navoiy viloyati,Qiziltepa tumani,3,1712216,4,52
2791,204738117,VAROZUN,3025,Navoiy viloyati,Qiziltepa tumani,3,1712216,4,52
2792,205704198,OQSOCH,3041,Navoiy viloyati,Qiziltepa tumani,4,1712216,4,52
2793,204737989,BUYUK IPAK YOʻLI,3039,Navoiy viloyati,Qiziltepa tumani,4,1712216,4,52
2794,204738021,XOMRABOT,3044,Navoiy viloyati,Qiziltepa tumani,4,1712216,4,52
2795,204738053,AYRONCHI,3034,Navoiy viloyati,Qiziltepa tumani,4,1712216,4,52
2796,203659366,DEHIBALAND,3128,Navoiy viloyati,Nurota tumani,1,1712238,4,55
2797,203659303,GULISTON,3127,Navoiy viloyati,G‘ozg‘on shahar,4,1712412,4,211
2798,206855825,GULISTON,9580,Andijon viloyati,Bo‘ston tumani,2,1703209,0,3
2799,206855065,MEXNATOBOD,637,Andijon viloyati,Bo‘ston tumani,2,1703209,0,3
2800,206855334,NAVROʻZ,9588,Andijon viloyati,Bo‘ston tumani,3,1703209,0,3
2801,202703011,KADAN,4306,Samarqand viloyati,Kattaqo‘rg‘on tumani,2,1718215,6,74
2802,202698382,BESHBOLA,4216,Samarqand viloyati,Jomboy tumani,4,1718209,6,72
2803,202698439,QOʻSHTEPA,10722,Samarqand viloyati,Kattaqo‘rg‘on tumani,1,1718215,6,74
