,махаля,region_id,district_id
7986,БИРДАМЛИК,10,176
7987,ШОШ-ИЛОҚ,10,176
7988,ТЕМУР МАЛИК,10,176
7989,МЕТАЛЛУРГ,10,176
7990,ИСЛОМ КАРИМОВ,10,176
7991,ТОЗА УРУҒ,2,31
7992,УМАКАЙ,3,47
7993,КЎКТОШ,3,48
7994,ТАМАБАХРИН,4,58
7995,УНГУТ,0,9
7996,БАЛАНДЧАҚИР,2,36
7997,БОЙ ТЎПИ,0,12
7998,ШАХРИХОНСОЙ,0,13
7999,ВАТАН,11,205
8000,ТУРОН,11,205
8001,ПАРРАНДАЧИЛИК,6,80
8002,ГУЛИСТОН,4,51
8003,УЗУМЧИ,11,133
8004,МАРКАЗ,0,2
8005,ҚЎШЧИНОР,4,58
8006,НУРОБОД,10,131
8007,ШЕРОЗИ,3,50
8008,ЕСАТ,3,50
8009,ИСТИҚБОЛ,3,50
8010,СУЛФАКАБУТАК,6,80
8011,ХАМЗАОБОД,0,5
8012,БИРЛАШГАН,8,101
8013,ҲИЁБОН,10,132
8014,ҒУБДИН,3,40
8015,ХЎЖАОБОД,0,11
8016,НАЙМАН,5,59
8017,ХОНОБОД,3,40
8018,БУНЁДКОР,10,131
8019,ИСТИҚЛОЛНИНГ 5 ЙИЛЛИГИ,10,124
8020,СЕРТУТ,11,133
8021,МУРУВВАТ,11,135
8022,МЕЛИХЎЖА,6,74
8023,НИЁЗМУДИН,3,40
8024,ТЎРТТОМ,6,78
8025,ВАТАН,10,208
8026,ШОДЛИК,10,198
8027,МЕВАЗОР,10,198
8028,АБАЙ,9,107
8029,ЮҚОРИ ДАРХОН,9,113
8030,ЗИЙНАТ,9,113
8031,ЯНГИ УМИД,9,183
8032,ЙЎЛДОШ,9,183
8033,СОЙ БЎЙИ,11,189
8034,ХУРЛИК,7,97
8035,ОҚҚЎРҒОН,7,97
8036,БОБУР,7,97
8037,А.НАВОИЙ,7,97
8038,ТУРОН,3,193
8039,ҒАЛАБА,3,193
8040,ЧАҚМОҚ,10,198
8041,НУРАФШОН ,1,18
8042,ТОРТУВЛИ,6,76
8043,ҚАЙНАРБУЛОҚ,6,79
8044,МАСЖИДИ ҚЎНҒИРОҚДОР,6,179
8045,НАРВОН,2,35
8046,УЧҚУЛОЧ,2,35
8047,ҚАЛИЯ,2,185
8048,ҲАМИД ОЛИМЖОН,2,185
8049,МАРКАЗ,11,144
8050,ЮҚОРИ ГУЛШАН,11,144
8051,ФАРҒОНА,11,144
8052,ПОЛМОН,11,189
8053,НАМУНА,11,189
8054,ОБОД,10,131
8055,БАШИР,3,42
8056,ПАХТАКОР,13,160
8057,ХОНҚЎРҒОН,5,60
8058,ЎРТАСАРОЙ ,10,129
8059,МУРТАЗАБИЙ,13,171
8060,АҚ ЖАҒИС,13,186
8061,БУНЁДКОР,1,14
8062,ПАХТАКОР,1,19
8063,НАВБАҲОР,1,24
8064,МУРОД-АЛИ,10,128
8065,ЛОЛААРИҚ,10,128
8066,КАТТАҚИШЛОҚ,2,28
8067,ЯНГИ НАВБАХОР,10,127
8068,ИЗЗАТЛИ,9,113
8069,КАТТА ОҚМАЧИТ,6,75
8070,ХУЖАМУШКЕНТ,2,36
8071,ГУЛОБОД,10,125
8072,БИРЛАШГАН,5,59
8073,17-СОН ДЎСТЛИК,1,203
8074,ҚАЛАЙЧОРБОҒ,1,22
8075,ЗАРАФШОН,1,22
8076,ЧАНОҚ,3,37
8077,ЯНГИ ЧЕК,0,5
8078,МИНГТЕПА,6,82
8079,МЕъМОРЛАР,4,202
8080,АЗАМАТ,4,54
8081,ГУЛШАН,12,156
8082,ҚУМ - ЁП,12,156
8083,ОБИХАЁТ,10,130
8084,АЛИШЕР НАВОИЙ,10,132
8085,ҚУРҒОНЧА,3,190
8086,ХЎЖАХУРОСОН,3,49
8087,ОБОД,3,49
8088,ДУХЧИ,3,49
8089,САМАРҚАНД,2,34
8090,САРОЙ,2,26
8091,МАъРИФАТ,10,132
8092,УЛУҒ ЙЎЛ,8,184
8093,ОЗОДЛИК,8,99
8094,МИРЗАЧЎЛ,8,103
8095,ЧЎМИЧЛИ,3,37
8096,ГУЛЗОР,10,120
8097,ЛОЛАЗОР,3,41
8098,ҚОЗОҚЛИ,3,41
8099,ФАЙЗИОБОД,5,64
8100,БОҒЗОР,2,29
8101,ЎБА,1,22
8102,ИФТИХОР,1,22
8103,ПЎЛОТИ,1,23
8104,КАТ,3,190
8105,ПАХТАЗОР,3,190
8106,ПАХТАКОР,4,58
8107,РИВОЖ,0,4
8108,КАПА,0,5
8109,ТЎРАЧЕКИ,0,5
8110,ХАСАНОБОД,0,5
8111,НАВРЎЗОБОД,0,6
8112,ҚОРАЁНТОҚ,0,6
8113,ҚЎҒАЙ,0,6
8114,ИФТИХОР,0,6
8115,ШАЙХИСЛОМ,6,73
8116,ҚОРАҚАЛПОҚ,0,0
8117,ИЖТИМОЯТ,0,0
8118,ДЎСТЛИК,0,9
8119,САМАРҚАНД,3,45
8120,ОЗОД,0,9
8121,28-АЧЧИҚ КЎЛ,11,188
8122,17-КАЛВАК ГУЗАРИ,11,188
8123,ЯНГИ ҲАЁТ,4,55
8124,ХЎЖА ХИСРАВ,4,54
8125,НАСРИДДИНОБОД,0,2
8126,КИЧИК БЕШКАПА,11,134
8127,ЧОЖА,0,11
8128,ҚАШҚАР,0,11
8129,ҚУЙИ ТЕГАНА,6,82
8130,КЕНАГАС,6,82
8131,САРОЙ,4,52
8132,МАЛИКОБОД,4,52
8133,РОҲАТ,0,1
8134,БЕКОБОД,0,1
8135,АХМАД ЯССАВИЙ,11,205
8136,ЯНГИ ОБОД,11,205
8137,ҚОҚСОЙ,6,78
8138,ИСТИҚБОЛ,6,78
8139,ТУРҒОҚ,11,139
8140,ЯККАМУЛЛА,11,139
8141,СЎФИЁН,4,52
8142,ОРАСОЙ,4,55
8143,ДЕХҚОНОБОД,0,3
8144,БУМОЗОР,11,136
8145,УРГАНЖИ,11,136
8146,КЎРКАМ,0,9
8147,ЮҚОРИ БОҒОНАЛИ,6,78
8148,СЎФИ,11,138
8149,ШАРҚ ЮЛДУЗИ,0,1
8150,МАДАНИЙ МЕҲНАТ-1,0,0
8151,ОҚБЎЙРА,0,9
8152,ОЛМАЗОР,3,48
8153,ПАХТАКОР,8,99
8154,ЯНГИ ЧЕК,0,0
8155,ЗИНАША,11,143
8156,УЧБЎЛАК,11,143
8157,БЕШМИРЗА,0,6
8158,ЯНГИРАВОТ,6,73
8159,ЯНГИОБОД,10,130
8160,КЕСКАН,10,131
8161,ХОНТЕПА,3,190
8162,АҒРОН,6,81
8163,ИЛҒОР,6,77
8164,ХЎЖА ИСМОИЛ,6,77
8165,ТЎДА,11,140
8166,ЁШЛИК,11,140
8167,КЕЛАЧИ,5,63
8168,ТИНЧЛИК,5,63
8169,ЯНГИОБОД,5,63
8170,БАДАҲШОН,3,39
8171,МИРЗАКАЛОН ИСМОИЛИЙ,0,4
8172,УЧКЎЧА,0,4
8173,ҚИЗИЛОЛМА,7,96
8174,ЧАҒАТОЙ,7,96
8175,ДЕҲҚОНАРИҚ,7,96
8176,КАТТАБОҒ,7,96
8177,ЙЎШЛИК,7,96
8178,РОВВОТ,0,1
8179,ГУЛИСТОН,0,13
8180,ҚУВВАТМУРОД,0,13
8181,ЧЎНТАК,0,0
8182,ГУЛИСТОН,0,10
8183,ҚЎРҒОНЧА,6,179
8184,БОҒИСТОН,6,179
8185,БАҲОРИСТОН,6,175
8186,ГЎЗАЛКЕНТ,6,175
8187,ЗИЁЛИ,10,120
8188,ХОНОБОД,10,120
8189,ДЎСТЛИК,10,120
8190,ИСФАРА,10,120
8191,БЕКОБОД,5,69
8192,ЯНГИОБОД,3,45
8193,ДЕНОВ,3,46
8194,ХЎЖАХАЙРОН,3,46
8195,ШАКАРЖЎЙ,3,46
8196,ТИНЧЛИК,1,24
8197,ЧУҚУР ҚИШЛОҚ,7,89
8198,КАТТА БОҒ,12,151
8199,МЕВАЗОР,12,151
8200,ЯНГИОБОД,10,119
8201,МИРЗО УЛУҒБЕК,9,108
8202,ЯНГИҲАЁТ,7,94
8203,ПАТТАКЕСАР,7,192
8204,ДЕХҚОНБИРЛАШУВ,7,85
8205,САРКОР,5,67
8206,ҚАССОБЛИК,2,185
8207,ОЗОДЛИК,10,196
8208,ТОЛБУЛОҚ,10,127
8209,ГЎЗАЛ,10,196
8210,ХАША ЖОЛИ,13,186
8211,ЧОРБОҒКЕНТ,1,16
8212,УРГУТИ-1,6,179
8213,ДЕХҚОНОБОД,11,137
8214,ҚАЙТМАС,7,89
8215,КЕЛАЖАК САРИ,7,93
8216,КЕЛТЕМИНОР,13,170
8217,АМИРОБОД,13,194
8218,ҚОНъИРАТКЎЛ,13,169
8219,ТАХИАТОШ,13,168
8220,ИҚБОЛ,9,115
8221,ОЙҚОР,2,26
8222,НУРАФШОН,2,26
8223,НАВБАХОР,1,191
8224,ЖЎЙИЧУҚУР,6,179
8225,ГУЛИСТОНОБОД,1,17
8226,УЛФАТБИБИ,1,17
8227,БОҒ-КЎЧА,9,111
8228,ГУЛОБОД,9,111
8229,БУЮК КЕЛАЖАК,8,184
8230,НИХОЛ,8,184
8231,ДАВЛАТОБОД,10,127
8232,ҲИЛОЛ,10,176
8233,А. НАВОИЙ,11,140
8234,ЯНГИАРАБ,11,133
8235,ҚАХРАМОН,11,133
8236,НАЗАР,6,72
8237,УЛУҒБЕК,6,71
8238,НАЙМАНТЕПА,6,72
8239,ХИТОЙПОЁН,6,72
8240,ГЕОЛОГ,4,201
8241,ХОЛДЕВОНБЕК,0,11
8242,ҚЎЛБА,6,80
8243,БАДАЛ,6,80
8244,МУҲАММАД АЛИБОЙ,0,195
8245,4-ТИНЧЛИК,11,187
8246,ЖАРҚИШЛОҚ,6,80
8247,МАШъАЛ,0,12
8248,УЗУН КЎЧА,0,13
8249,ОБИ ҲАЁТ,3,45
8250,МУСТАҚИЛЛИК,2,30
8251,ЯНГИКЕНТ,2,31
8252,ЮҚОРИҚИШЛОҚ,11,142
8253,САРБОН,0,3
8254,ФАЙЗИОБОД,0,7
8255,ҚУМҚИШЛОҚ,11,142
8256,ДАМИНБОЙЧЕК,0,6
8257,ҚОРАТУТ,0,195
8258,ДИЁР,6,80
8259,БАЛАНДЧОРДАРА,6,74
8260,ТОШАРИҚ,6,82
8261,ЮҚОРИ,11,147
8262,ЁШЛИК,11,147
8263,БУВАДО,0,11
8264,НАВОИЙ,0,207
8265,МАРХАБО,6,179
8266,НОДИРАБЕГИМ,6,179
8267,ЧОРБОҒ,6,179
8268,АЛИ-ҚУШЧИ,6,179
8269,ФАРОВОНЛИК,6,179
8270,ДЎСТЛИК,6,77
8271,ИПАКЧИ,6,80
8272,24-ТЕМИРЙЎЛЧИ,11,188
8273,13-ИСФАРА ГУЗАРИ,11,188
8274,33-СОБИР АБДУЛЛА,11,188
8275,ОҚ ТЕПА,11,143
8276,ШЎРСУВ,11,143
8277,БОЗОР ЯЙПАН,11,143
8278,УЗИЛИШКЕНТ,4,52
8279,ХАЙИТОБОД,5,59
8280,АДОЛАТ ,1,203
8281,МАХТУМҚУЛИ,1,203
8282,СОЙ ГУЗАР,6,82
8283,ХОНЧАРБОҒ,4,202
8284,ҒАЛАБА,4,202
8285,КУМУШКОН,4,54
8286,ДАРВОЗАТУТАК,3,190
8287,ШАЙҲАЛИ-1,3,190
8288,ЯНГИОБОД,3,41
8289,БИҒМИ,3,49
8290,НУРҲАЁТ,10,132
8291,БЕКАТ,8,99
8292,МИРИШКОР,8,99
8293,ҚЎНҒИРТОҒ,3,41
8294,БУРАМАТУТ,5,64
8295,ШАРҚ,5,64
8296,МУСТАҚИЛОБОД,3,46
8297,ЕРЖАР,2,32
8298,ЯНГИ ҚУРИЛИШ,4,58
8299,ИСТИҚЛОЛ ,11,135
8300,ДАҲБЕД,11,140
8301,ЯНГИҚЎРҒОНЧА,6,74
8302,ҒАЗИРА,6,72
8303,САРИҚИПЧОҚ,6,72
8304,КОНЧИЛАР,4,201
8305,ЛОЧИН,4,202
8306,40-МАДАДКОР,11,187
8307,ПАХТАКОР,0,195
8308,ЧИМҚЎРҒОН,3,48
8309,МУСТАҚИЛЛИК,3,48
8310,ҒАЛЛАЧИ,3,48
8311,БОЙҚЎРҒОН,3,38
8312,ЧАШМАИМИРОН,3,38
8313,ҚАРЛИҚХОНА,3,190
8314,КИЧИК ОҚМАЧИТТ,11,143
8315,МЕҲНАТ,4,53
8316,ҚИЗИЛТЕПА,4,53
8317,БИРЛИК,4,51
8318,ҚОРАЖИЙДА,11,134
8319,НЎХАТАК,0,1
8320,БЕШБЎЙНОҚ,0,1
8321,ДЎСТЛИК,0,1
8322,ЯНГИҲАЁТ,6,82
8323,ЯСТЕПА,6,83
8324,ШЎРҚАҚИР,0,10
8325,ДЎСТЛИК,0,10
8326,ОЙБЕК,0,10
8327,ПАСТКИ БЕШКАПА,11,140
8328,СОҲИБКОР,11,140
8329,УЙШИН,0,0
8330,ЗИҒИР,11,139
8331,УЧКЎПРИК,11,139
8332,КАТТА ТАГОБ,11,143
8333,ЯНГИКЕНТ,6,73
8334,БОРЛОС,6,73
8335,ҚИЁТ,6,73
8336,ШОМИРЗА,11,134
8337,ИСТИҚЛОЛ,11,134
8338,ТОШКЕЧИК,0,4
8339,ЕЛБЕК,6,78
8340,БЕШ НАЙМАН,6,78
8341,ЎРИКЗОР,0,1
8342,БОҒИХОН,6,73
8343,ЎЗБЕКҚЎРҒОН,6,73
8344,ХОННАЗАР,6,75
8345,ТОЛ КЎЧА,11,133
8346,БОЗОРБОШИ,0,4
8347,БОЙЧЕКИ,0,5
8348,ЯНГИ КАМОЛОН,9,111
8349,ХИСОРАК,5,68
8350,ҚАЛАъЧА,11,141
8351,РАВАЛЛИҚ,2,185
8352,САЙИЛЖОЙИ,2,185
8353,ҒОФУР ҒУЛОМ,2,25
8354,ҚОРАКЎЗ,7,89
8355,КЎҲСОР,7,89
8356,ЎЖАКЕНТ,10,198
8357,САРИОСИЁ,3,193
8358,МЕХНАТОБОД,5,68
8359,НАВРЎЗ,9,110
8360,БАҲОРИСТОН,9,117
8361,ШАКАРКЎЛ,7,97
8362,ЛАШКАРБЕГИ,9,109
8363,ШАЙХ ШИВЛИ,9,108
8364,НИХОЛ,9,112
8365,УМИД,9,112
8366,9-КАЛАНДАРҲОНА,11,188
8367,ЗАРОБОД,7,92
8368,МУСТАҚИЛЛИК,7,92
8369,ЯЛПОҚТЕПА,10,119
8370,ҚОРАБОГ,10,196
8371,МОҲИЯТ,7,88
8372,МУСТАҚИЛЛИКНИНГ 22 ЙИЛИГИ,7,95
8373,ГУЛИСТОН,7,84
8374,ТЕПАҚЎРҒОН,5,68
8375,ДЎСТЛИК,5,62
8376,ОЛТИН-ТЕПА-10,9,109
8377,АЗАМАТ,9,109
8378,МУСТАҚИЛЛИК,9,109
8379,РОВОН,11,141
8380,САРИКАНДА,11,141
8381,ЗАНГАТ,11,141
8382,ДАМКЎЛ,11,144
8383,ИСТИҚЛОЛ,12,154
8384,ЯНГИ ОБОД,12,199
8385,ФЕРУЗ,12,199
8386,КЎҲНА ҚАЛъА,12,199
8387,САМАРҚАНД,3,42
8388,ТЕВАБОШИ,3,42
8389,БОҒОБОД,9,106
8390,ДАМАРИҚ,6,175
8391,МУБОРАК,3,44
8392,АЛ-БУҲОРИЙ,0,195
8393,ПУДИНА,3,41
8394,ЗОМИН,8,102
8395,ОЙДИН,3,45
8396,АБДУЛЛА ҚОДИРИЙ ,3,45
8397,ИБРАТ,5,69
8398,ҚЎРИҚ,5,69
8399,САИД,6,179
8400,ГУЛШАНДА,12,157
8401,ЧАНГАРОН,1,16
8402,АРАБХОНА,1,16
8403,ХАЛАЧ,1,16
8404,АБДУРАҲМОН ЖОМИЙ,8,210
8405,БЎКА,12,148
8406,ШОЛДИРАМА,5,66
8407,ЯНГИОБОД,1,15
8408,ЧОЛОКИ ,1,18
8409,ЁШЛИК,10,126
8410,КАТТАТЕПАЛИК,10,130
8411,ТИНЧЛИК,10,130
8412,АНДИЖОН,8,98
8413,ГУЛБАХОР,8,105
8414,ТУМАН,5,69
8415,МЕВАЗОР,2,29
8416,ҒАЛТАК,12,157
8417,ЯШНАОБОД,3,38
8418,ЧУЧУҚУДУҚ,3,38
8419,БОҒ КЎЧА,5,61
8420,ИСТИҚБОЛ,5,63
8421,ДАМ,5,68
8422,БАҲОР,8,104
8423,БУНЁДКОР,8,212
8424,ЖАЛОИЛ,12,157
8425,ОБОД ТУРМУШ,3,44
8426,САРОЙ,6,79
8427,ОҚТЕПА,6,79
8428,НАҲРИПАЙ,6,79
8429,ГУЛИСТОН,6,79
8430,МУСТАҚИЛЛИК,6,179
8431,1-БЕШ-БОЛА,11,187
8432,18-ИСТИҚЛОЛ,11,187
8433,ҚАВЧИНОНИБОЛО,6,80
8434,ОҚ ОЛТИН,0,11
8435,НАВБАҲОР,0,11
8436,АРАБМОЗОР,11,142
8437,ТЕРАКТАГИ,11,142
8438,ЎРИКЗОР ,0,195
8439,2-СОН,0,195
8440,ОБОД ЮРТ,11,135
8441,ҚОРАСОҚОЛ,11,147
8442,ҚОРА КЎРПА,0,11
8443,МУЛЛАБОЙ,0,11
8444,ЯНГИ ХАЁТ,0,207
8445,МУСТАҚИЛЛИК,0,12
8446,ЯНГИҚИШЛОҚ,8,102
8447,СУТЛИБУЛОҚ,5,69
8448,САЙХУН,6,179
8449,ИТТИФОҚ,12,150
8450,ШОДЛИК,8,184
8451,ЮКСАЛИШ,12,148
8452,ҚИПЧОҚ,12,148
8453,ХЎЖАШЎРКЕНТ,5,69
8454,ФАРҒОНА,5,66
8455,АРАБХОНА,1,15
8456,СОХИБКОР,10,130
8457,НАВРОЗ,10,130
8458,КУЙИ БЕШКЕНТ,3,40
8459,ЯНГИ ХАЁТ,8,98
8460,ОТҚАМАР,3,38
8461,ОЙДИН ЙЎЛ,3,38
8462,ОҚТОШ,5,64
8463,ЯНГИ-ЙЎЛ,5,182
8464,ТЕМИР ЙЎЛ,5,63
8465,СОҲИЛ,8,101
8466,ҚЎНҒИРОТ,12,157
8467,КУНГАЙ,10,127
8468,ИСТИҚЛОЛ,3,44
8469,ЎЙИЛМА,12,149
8470,ГУЛШАН,12,149
8471,ҚЎШТЕРАК,0,5
8472,ХОНАБОД,11,138
8473,БАХШИЖАР,4,58
8474,МИНГБУЛОҚ,4,204
8475,ДЎНГҚИШЛОҚ,0,1
8476,ЯНГИОБОД,0,3
8477,ҚЎШКЎПРИК,0,0
8478,БЎСТОН,0,0
8479,ДЎСТЛИК,0,6
8480,МИРЗО УЛУҒБЕК,0,6
8481,ИСТИҚЛОЛ,0,6
8482,ҚОРАҚЎЙЛИ,6,73
8483,ҲАЙДАРЧАМАН,6,175
8484,ХЎЖА АҲРОРИ ВАЛИЙ,6,80
8485,ҚАҚИР,11,138
8486,ҚОРАШОХ,11,138
8487,ТОЖИКҚИШЛОҚ,11,138
8488,ОФТОБАЧЕК,0,0
8489,ХАСАН-ХУСАН,0,0
8490,МУҚИМИЙ,0,9
8491,КУЛ ЕЛАШ,11,143
8492,ДЎНГСАРОЙ,11,143
8493,ДЎЛАНА,0,4
8494,ХЎЖАБАЛАНД,6,82
8495,ШОДЛИК,12,149
8496,НЕъМАТОБОД,0,9
8497,34-МАРҒИЛОН ДАРВОЗАСИ,11,188
8498,МЕҲНАТОБОД,11,142
8499,ШОДЛИК,11,133
8500,ФАЙЗИОБОД,6,83
8501,ЖАЛОЛОБОД,6,83
8502,УЧҚУН,0,8
8503,МАъМУРОБОД,0,8
8504,НАВРЎЗ,4,54
8505,АЛИШЕР НАВОИЙ,4,54
8506,ДОҒИСТОН,0,2
8507,ЮЗЧИНОР,0,2
8508,ЕШОНГУЗАР,11,134
8509,ГИРДИҚЎРҒОН,6,81
8510,ЮКСАЛИШ,6,81
8511,БИРЛИК,9,106
8512,А.ЖОМИЙ,9,113
8513,БЕШТОЛ,5,67
8514,БАЙНАЛМИЛАЛ,5,67
8515,НУРАФШОН,11,137
8516,ТАПТИҚСАРОЙ,11,145
8517,ОБОД ТУРМУШ,7,86
8518,ҚАЛДИРҒОЧ,7,86
8519,ШАРОФОБОД,7,93
8520,НАБИ,11,137
8521,БОЙ,11,137
8522,ТОРТУВЛИ,7,93
8523,ЯККАТУТ ,3,42
8524,ХЎЖАИЛМКОНИ,3,42
8525,БОЙМОҚЛИ,7,90
8526,БОШЛИҚ,9,114
8527,МЕРОС,9,114
8528,ҲАМИД СУЛАЙМОНОВ,9,114
8529,ХОНТЎПИ,9,117
8530,КАТТА ЧИЛОНЗОР-2,9,117
8531,МУСТАҚИЛЛИК,10,132
8532,ИФТИҲОР,10,132
8533,БЕШТЕРАК,10,132
8534,ОЛТИНТЕПА,10,132
8535,САОДАТ,5,62
8536,ТОШҚИН,5,62
8537,БАҒРИКЕНГЛИК,5,67
8538,БОБУР,5,62
8539,ОТБОЗОР,5,62
8540,НУРЛИ ДИЁР,7,90
8541,ПОРЛОҚ ЮЛДУЗИ,7,90
8542,ЮКСАЛИШ,5,60
8543,ИСМОИЛ-ТЕПА,7,90
8544,ҚОРАБУРО,7,90
8545,БОБУР,7,90
8546,БОБОЛОЧИН,7,91
8547,КАТТА ОЛМАЗОР,9,117
8548,ЧЎПОН-ОТА,9,117
8549,МЕВАЗОР,9,117
8550,ЯККАТУТ,9,117
8551,ҒАЛЛА-ҚУДУҚ,10,119
8552,ҚАРШИОБОД,6,78
8553,УСМОН НОСИР,10,176
8554,НУКУС,12,149
8555,ВАТАНПАРВАР,12,149
8556,ОХУНБОБОЕВ,10,208
8557,ЯНГИ ХАЁТ,8,103
8558,КАТТА АМИРОБОД,11,145
8559,КАТТА-ЯНГИ,11,146
8560,ЧЕГАРА,10,129
8561,ҚЎШ ЁҒОЧ,10,131
8562,КАТТА ЧИНОР,10,124
8563,ОБОД ТУРМУШ,10,124
8564,НАЗАРБЕК,10,124
8565,КЎКСАРОЙ,6,179
8566,ЯНГИ ҲАЁТ,10,177
8567,АНДИЖОН,10,177
8568,АЛЕЛИ,1,23
8569,МУСТАҚИЛЛИК,1,15
8570,МЕҲНАТ,10,126
8571,ПЎЛАТ ҚАДАМ,10,126
8572,ЯНГИОБОД,8,104
8573,ЗАРШУНОС,8,104
8574,ТЎРТТОМ,2,30
8575,ТОМА,12,154
8576,ШОДЛИК,12,154
8577,КАТТА КУЧ,12,154
8578,САРОЙ,3,49
8579,ОЗОД,5,60
8580,НАъМУНА,5,69
8581,ҒАЛЛАКОР,3,47
8582,ХИТОЙ ,3,49
8583,УЛОЧ,3,49
8584,НАВРЎЗ,12,152
8585,ОБОД,12,200
8586,ЕХТИРОМ,12,154
8587,ЧАМАН,3,40
8588,ГУЛШАНБОҒ,3,43
8589,НАВБАХОР,3,43
8590,АҲИЛЛИК,6,76
8591,ЗИРАБУЛОҚ,6,76
8592,САРДОБА,6,79
8593,ҚУВОНДИҚ,6,79
8594,ЕШИМЖИРОН,12,149
8595,САБЗАВОТ,10,132
8596,ЯНГИ,11,146
8597,ҒАЛЛАКОР,11,146
8598,ШОДМАЛИК,10,119
8599,ФАЙЗОБОД,10,129
8600,ОБОД,10,129
8601,АЛИШЕР НАВОИЙ,6,179
8602,ҲАМИД ОЛИМЖОН,6,179
8603,САТТЕПО,6,179
8604,ГУЛИСТОН,12,156
8605,СИЖЖАК,10,121
8606,МАъРИФАТ,10,121
8607,ХЎЖАҚЎРҒОН,10,126
8608,ЧОРБОҒ,3,49
8609,ҚУМТЎҒОН,5,66
8610,УЗУНҚИШЛОҚ,5,60
8611,ҲАДИКЕНТ,5,69
8612,ШАРЛАУК,12,200
8613,МУХАББАТ,12,200
8614,ТУРКИСТОН,12,154
8615,БОБУР,10,126
8616,ҚОРАТЕПА,3,40
8617,ЖОНА,6,79
8618,КЕНГ КЕЧИК,10,124
8619,ШЎРАЛИСОЙ,10,131
8620,МАХТУМҚУЛИ,12,156
8621,ГУЛШАН-2,12,209
8622,ОЛТИНОБОД,10,206
8623,ФАЙЗИОБОД,10,206
8624,ИСТИҚБОЛ,10,126
8625,МУСТАҚИЛЛИК,5,66
8626,ҚОРАШАҲАР,5,59
8627,ДАМКЎЛ,5,59
8628,ҒАЛАБА,12,150
8629,ОЛМАЗОР,10,131
8630,ХОРВУЗ,12,155
8631,ПИРНАХОС,12,155
8632,АРПАПОЯ,7,91
8633,ЧИНОБОД,11,145
8634,ЎЗБЕКИСТОН МУСТАҚИЛЛИГИ,9,108
8635,НАВБАҲОР,11,205
8636,ИСТИҚЛОЛ,11,205
8637,МАШАД,11,205
8638,ҚОРОВУЛТЕПА,11,135
8639,МАСЛАХАТТЕПА,0,11
8640,КАМОНГАРОН,6,82
8641,СОВҒОН,6,82
8642,БАҲРИНСИ,6,82
8643,БЎЖАЙ,11,140
8644,ҒОФУР ҒУЛОМ,3,190
8645,ШОДЛИК,5,182
8646,ТЎҚҚИЗТЕПА,4,51
8647,ФУРҚАТ,4,52
8648,САЙДИЛОБОД,0,1
8649,ТАДБИРКОР,0,1
8650,ЭСКИЖУМА,6,83
8651,ГУЛИСТОН,4,53
8652,ЧОРВОҚГУЗАР,4,53
8653,МАНГУБЕРДИ,0,6
8654,МЕҲНАТОБОД,11,140
8655,ИПАКЧИ,11,205
8656,ТУТ ТАГИ,11,205
8657,ЯНГИ АСР,5,182
8658,ХАҚИҚАТ,5,182
8659,САМАРҚАНД,6,78
8660,ҚЎРҒОНИ ВАРДОНЗЕ,1,24
8661,НАЙМАН,10,120
8662,ТОШЛОҚ,11,142
8663,ХАСАНҚЎРҒОНЧА,11,136
8664,ЗАРАФШОН,4,202
8665,ТОШКЕНТГУЗАР,11,188
8666,ЗАРМЕТАН,4,52
8667,БЎСТОН,4,52
8668,МАРМАРОБОД,4,211
8669,ШИРИНКЕНТ,6,72
8670,ДЎСТЛИК,6,74
8671,МАДРАСА,6,74
8672,ЯНГИҲАЁТ,6,74
8673,ҲАМРАК,11,142
8674,ҚИПЧОҚАРИҚ,11,142
8675,КАТТА ҚЎРҒОН,6,179
8676,ЖИНъИШКЕ,13,164
8677,ФЕРУЗ,7,93
8678,ТУРМУШОБОД,7,93
8679,ОЧА ҚАЛъА,12,158
8680,ЗАРТЕПА,7,92
8681,ПАХТАКОР,7,86
8682,11-ЧАРХИНИ КЎПРИГИ,11,188
8683,39-СОНЛИ ХАЁТ ГУЛИ,10,197
8684,35-СОНЛИ ТУРОН,10,197
8685,ПИЛЛАКАШЛИК,3,193
8686,ХОЖИБОЙЛАР,12,151
8687,КОНСТИТУЦИЯ,9,114
8688,ДЎМБИРОБОД,9,117
8689,ИФТИХОР,9,108
8690,САҲОВАТ,9,113
8691,ХУРРИЯТ,5,65
8692,ЯНГИЧЕК,5,65
8693,ДАМАРИҚ,5,67
8694,ЧОРСУ,5,67
8695,ЗАРАФШОН,7,89
8696,МИРЗАБУЛОҚ,2,27
8697,КОРИЗҚУДУҚ,2,27
8698,ЎҚЧИ,9,111
8699,БОЛТАКЎЛ,11,146
8700,ШОИНБЕК,11,146
8701,ИСТИҚБОЛ,7,89
8702,ГУЛОБОД,11,138
8703,ОЙБЕК,10,128
8704,ҚУНДУЗАК,10,129
8705,БЎСТОН,13,159
8706,СЕБЗОР,9,112
8707,ЧИМБОЙ,9,112
8708,БЕРУНИЙ,9,112
8709,ОЛМОС,9,115
8710,ОЙДИНКЎЛ,9,115
8711,ИСТИҚЛОЛ,9,115
8712,ҚИЯТ-САРТОЛ,11,137
8713,ОБОД,11,137
8714,КАТТА-ҚАРШИ,7,89
8715,ТУЯ БЎҒИЗ,10,131
8716,КОМИЛЖОН ОТА,12,156
8717,ҚУШТЕГИРМОН,3,50
